lang	long	lat
"en"	-76.689282	39.291497
"en"	-67.180278	18.113611
"tr"	28.886919	40.996201
"en"	-94.994076	29.382847
"en"	-86.595935	36.3251
"es"	-69.255329	19.295199
"en"	-111.86871	33.540953
"en"	0.58041	51.520327
"ru"	30.393483	55.151832
"pt"	-8.673877	41.188372
"en"	-74.893457	44.932079
"en"	-81.376354	19.291927
"in"	108.72484	-6.82734
"es"	-61.92069	-37.451876
"en"	-83.007808	42.78618
"fr"	3.073728	50.630237
"pt"	-43.934704	-22.489564
"en"	-73.956971	40.673394
"in"	116.83463	-1.2764
"en"	-99.13927	19.282672
"tr"	27.384395	38.622908
"en"	-72.101215	41.334037
"en"	-79.388431	43.649248
"pt"	-38.458464	-13.001732
"en"	-80.143636	26.071097
"es"	-62.635412	-32.213175
"es"	-103.38008	20.739642
"it"	-43.113344	-22.451234
"ar"	46.820158	24.785478
"en"	-121.046844	39.241923
"tr"	35.43819	38.494758
"en"	-1.520598	54.974631
"en"	-93.274092	37.179987
"es"	-107.412937	24.76608
"en"	-92.015558	30.211702
"en"	-59.567454	13.067109
"es"	-65.750151	-28.455825
"th"	101.256941	12.681419
"en"	-118.25924	34.040246
"es"	-68.148666	-38.830043
"es"	-5.490778	39.338192
"it"	9.599022	45.705391
"en"	-0.291221	51.665053
"in"	101.901287	2.675986
"pt"	-46.714988	-24.130166
"en"	106.709408	10.80827
"es"	-74.800522	10.927108
"en"	3.580023	6.47932
"pt"	-46.700179	-23.583008
"in"	-80.195785	25.718206
"en"	-1.292076	51.681906
"und"	100.04471	13.812389
"es"	-79.888574	-2.156228
"en"	-115.198548	35.997337
"tr"	32.8724	40.001604
"in"	106.766583	-6.589785
"en"	106.14165	-6.12508
"en"	-116.493668	33.489834
"ar"	47.988273	29.33447
"in"	101.447985	0.495893
"en"	4.818344	49.073249
"en"	106.82531	-6.22964
"es"	-5.93182	37.341532
"tr"	29.262442	40.657236
"pt"	-9.166154	38.653922
"und"	-4.821467	39.970852
"tr"	29.073215	40.964434
"en"	-77.367994	39.356951
"in"	106.835782	-6.241393
"fr"	5.014805	47.306166
"en"	101.694214	3.067474
"und"	-3.788288	43.465383
"ar"	45.833009	24.946427
"pt"	-53.732724	-29.696436
"ar"	58.477558	23.485
"in"	100.303417	5.359586
"en"	-97.054416	41.4465
"in"	101.544557	3.435007
"fr"	4.066103	48.31896
"ru"	56.218134	58.0082
"en"	-83.392726	39.352844
"in"	101.617751	2.96129
"en"	0.238882	51.596979
"ja"	133.599183	33.55645
"en"	-0.486412	51.906093
"en"	-81.01716	35.310059
"ja"	142.19191	27.094366
"pt"	-46.594368	-23.640254
"en"	-75.393934	38.692186
"en"	55.129413	25.046818
"en"	2.161545	41.423693
"en"	-80.60731	28.349806
"en"	-106.925321	38.545825
"pt"	-43.443533	-22.749947
"in"	104.742915	-2.966232
"en"	-2.35434	53.995054
"pt"	-52.177804	-32.072573
"pt"	-38.482511	-3.837172
"en"	-79.775076	36.080999
"de"	8.209748	53.143842
"th"	121.589374	38.910535
"und"	27.154984	38.386651
"tr"	30.127745	40.717636
"en"	112.80523	-7.291684
"th"	100.907252	12.745714
"es"	-5.983684	43.376239
"en"	-90.724773	38.745053
"es"	-73.162161	-40.915622
"en"	2.145323	41.422255
"en"	-122.410915	37.808834
"und"	27.311695	38.673194
"es"	-68.861264	-32.928723
"en"	47.990877	29.390845
"nl"	4.701606	50.877225
"ru"	38.948309	45.061761
"pt"	-43.477105	-22.75137
"ar"	46.840381	24.691846
"en"	-123.115081	49.140903
"pt"	-51.131382	-29.981791
"ru"	40.989411	57.035881
"pt"	-46.786943	-23.541804
"tr"	29.075115	41.182151
"en"	-75.234564	39.99736
"en"	-157.96061	21.359474
"ja"	139.723353	35.561063
"pt"	-51.100868	-29.964479
"en"	-76.996102	38.885855
"en"	28.847832	40.226111
"tr"	110.347472	1.623186
"en"	-99.203667	19.423533
"en"	38.077077	44.56707
"en"	-4.661021	55.545796
"und"	-0.063297	51.610173
"tr"	29.078743	41.088087
"en"	-73.570863	45.50645
"tr"	27.432432	37.034419
"en"	1.187194	52.106635
"en"	-80.110376	26.89441
"en"	-77.707468	42.490918
"pt"	-46.502691	-23.503269
"tr"	27.815966	37.851571
"in"	108.514843	-6.706803
"tr"	35.593047	38.520122
"en"	-87.502652	33.162098
"en"	-75.156826	39.981393
"pt"	-43.430761	-22.806646
"en"	-4.145462	55.771659
"und"	-51.184646	-30.054786
"en"	-74.00711	40.72835
"th"	100.404357	20.26443
"en"	26.1737	-26.15085
"en"	-77.029807	38.891401
"tr"	30.327934	40.742514
"en"	-81.41118	28.69052
"en"	-84.09758	40.72051
"es"	-67.49865	6.184464
"tr"	27.115352	38.480585
"es"	-101.158266	19.688905
"en"	35.308212	37.021301
"en"	6.15795	43.11634
"es"	-5.984652	37.412092
"en"	29.125085	40.946389
"es"	2.182047	41.41143
"tr"	29.062291	40.176987
"ja"	121.532201	31.208881
"tr"	28.65818	41.009925
"en"	2.14983	41.354795
"en"	-117.774125	33.531337
"en"	-84.346048	33.740961
"es"	-84.050713	9.936474
"en"	-0.513113	51.361744
"pt"	-8.570273	39.25845
"en"	-95.417812	29.874579
"es"	-58.465334	-34.60202
"tl"	121.007259	14.092498
"pt"	-46.326292	-23.971343
"en"	-95.344319	29.664244
"pt"	-51.107874	-30.005123
"fr"	1.953787	49.965638
"tl"	106.61798	-6.24887
"en"	-77.488879	38.478133
"ar"	36.035563	34.526249
"es"	-2.669316	42.838588
"ru"	35.051436	48.467825
"es"	-58.23045	-32.174748
"en"	-0.235693	51.36905
"pt"	-38.502331	-3.746922
"pt"	-43.279086	-22.830464
"in"	100.36271	-0.89423
"pt"	-38.58433	-3.721679
"pt"	-49.777872	-29.307898
"pt"	-56.008729	-28.659558
"en"	-121.357166	38.577852
"tr"	28.948031	40.242465
"en"	-95.386734	29.743279
"en"	24.951036	60.184585
"en"	-6.19453	53.58789
"en"	-89.62088	42.293957
"en"	-109.988761	40.299403
"en"	120.568252	16.409234
"pt"	-8.801306	42.543489
"pt"	-46.705151	-23.471533
"en"	-88.315722	36.573763
"pt"	-48.634331	-26.930512
"en"	-48.593795	-27.128077
"ru"	37.526721	55.656318
"in"	106.756564	-6.177212
"in"	101.45705	0.49945
"en"	-81.321506	29.844916
"it"	17.711154	48.738563
"tr"	29.2847	40.6536
"tr"	29.109306	41.213594
"en"	-3.194149	51.479968
"en"	-0.087856	51.5654
"pt"	-43.717007	-22.888373
"in"	101.966662	2.734789
"en"	-81.455383	28.47759
"en"	55.301781	25.237919
"ru"	84.213723	56.523508
"th"	100.452059	13.691529
"pt"	-71.246438	-33.656203
"es"	-3.042453	43.33242
"en"	0.425347	51.5149
"en"	19.077719	47.514646
"en"	-73.979528	40.777598
"tr"	29.094747	40.959759
"in"	101.853586	3.772281
"es"	-71.617891	-33.047697
"es"	-58.262393	-34.724457
"pt"	-67.065416	-0.131837
"en"	-117.296199	33.187314
"ja"	139.409342	35.68004
"en"	-83.737464	42.263769
"es"	-3.708713	40.411322
"en"	53.217256	56.874059
"ar"	32.538852	15.662198
"en"	-86.081548	39.700548
"en"	121.11529	14.323706
"en"	-81.917747	28.027673
"tr"	28.855608	41.009939
"en"	-1.447825	50.915102
"en"	-75.2406	39.8763
"pt"	-53.375941	-32.588901
"tl"	120.588657	15.330539
"en"	-81.252778	28.793741
"es"	-61.084354	-31.393725
"ar"	48.133865	29.092748
"ru"	37.6227	55.75494
"es"	125.679074	7.296141
"ru"	84.959908	56.475243
"es"	-100.289834	25.651218
"es"	-105.18893	19.673658
"es"	-60.928905	-31.444265
"pt"	-46.633138	-23.564273
"en"	-76.939524	38.98244
"en"	-110.977304	32.317201
"ar"	43.042807	36.854244
"ru"	44.573532	48.787395
"in"	101.611261	3.19065
"en"	-2.596712	51.492678
"ja"	139.738133	35.752433
"de"	6.756176	51.227342
"tr"	28.896205	41.03416
"en"	-119.741172	39.441023
"en"	-82.244648	28.211585
"tr"	29.393021	40.918959
"in"	110.836473	-7.576892
"en"	-34.893945	-8.041292
"ar"	46.682772	24.76826
"en"	-75.145151	39.951556
"tr"	29.069859	40.981216
"fr"	2.331548	48.872408
"th"	99.687844	16.258685
"en"	-90.029624	30.006813
"pt"	-46.700045	-23.582751
"ar"	44.149046	34.018427
"it"	110.43046	-7.80478
"es"	-57.63844	-25.324477
"en"	-117.870019	33.618264
"in"	102.251996	2.25446
"en"	105.2499	-5.44717
"en"	-74.0775	40.7286
"ar"	31.27598	29.962634
"pt"	-46.522051	-23.661694
"es"	-5.620135	43.15941
"en"	-2.337708	52.127206
"en"	4.8932	52.3731
"es"	-58.538262	-34.615767
"en"	-83.954605	30.851517
"pt"	-56.004923	-28.658121
"pt"	-46.580191	-23.694648
"fr"	-0.611186	44.866142
"fr"	5.020598	48.636409
"en"	-2.337816	52.127287
"th"	100.570506	13.805608
"es"	-62.679643	-30.918249
"en"	121.058265	14.550027
"en"	-0.143274	50.82455
"es"	-2.884441	43.235518
"tr"	26.301961	38.324627
"ja"	130.394755	33.593114
"en"	-72.753641	42.147311
"ar"	35.523246	33.870314
"es"	-74.825311	10.991811
"es"	-64.160078	-31.447539
"ja"	139.40171	35.721144
"en"	121.060333	14.612699
"es"	-97.836532	22.288082
"en"	-76.95353	40.255288
"es"	-57.976579	-34.896258
"und"	-68.331468	-54.821997
"en"	106.67205	-6.291949
"es"	2.009579	41.582845
"in"	103.280109	3.787184
"tr"	29.298399	40.92864
"en"	-79.388687	43.64563
"pt"	-54.724729	-27.977097
"es"	-99.173296	19.303151
"en"	103.860001	1.31
"es"	-67.655996	-35.01044
"en"	-85.760098	41.011623
"en"	125.181309	6.119154
"pt"	-49.417091	-28.675354
"pt"	-47.053751	-22.905823
"und"	23.769072	37.944548
"in"	106.798917	-6.612763
"ru"	48.482215	53.170161
"und"	-91.260398	14.159721
"ja"	139.535528	35.754239
"pt"	-53.442125	-24.988286
"en"	121.031523	14.581244
"tr"	36.163686	36.595353
"und"	28.864426	41.020498
"en"	-79.576998	8.988389
"en"	102.245919	6.132079
"en"	32.542586	15.593434
"en"	-114.245004	51.114328
"en"	-73.962974	40.77913
"en"	47.981383	29.3286
"en"	-93.42269	44.972113
"en"	63.871111	11.061389
"pt"	-47.955194	-15.83466
"en"	-105.089463	39.919146
"en"	-2.28548	57.20379
"en"	-0.188913	51.566008
"en"	-7.601558	33.57059
"es"	-79.891734	-2.1244
"en"	2.158824	41.374109
"pt"	-60.714723	2.813718
"pt"	-48.501663	-27.585767
"ar"	55.415469	23.420383
"en"	-1.617692	6.67278
"pt"	-43.369539	-22.840407
"ar"	47.663924	29.322887
"es"	-73.10754	7.101018
"tl"	120.514789	15.175229
"pt"	-52.607415	-29.61457
"en"	-1.537353	52.904508
"ar"	41.186276	19.416528
"fr"	2.491196	48.910949
"tr"	27.504173	40.971726
"es"	-3.624389	37.200607
"es"	-75.587232	6.241075
"en"	-122.842415	45.564417
"en"	-82.355984	27.947617
"en"	-96.769923	32.802955
"es"	-89.628063	20.98006
"tr"	29.100616	40.968308
"pt"	-51.063635	-29.676147
"pt"	-43.957393	-19.968049
"en"	-97.763418	30.255847
"en"	28.924157	41.075033
"en"	-118.324541	34.192874
"es"	-58.327537	-34.69588
"tr"	37.344067	41.107502
"pt"	-43.364859	-22.879249
"tr"	29.095612	37.743866
"nl"	4.234315	51.18028
"en"	-77.118874	38.8301
"pt"	-58.485065	-34.576025
"en"	-122.615101	45.363432
"es"	-89.662648	21.287983
"ja"	135.474217	34.732213
"und"	-2.673073	53.491678
"pt"	-46.576277	-23.654225
"ja"	135.772691	34.967096
"es"	-66.090963	18.393423
"en"	-92.481277	42.723115
"pt"	1.46667	41.1833
"in"	103.626067	1.417076
"en"	27.795472	-26.162691
"es"	-8.53952	42.882002
"es"	-63.013941	-40.815961
"en"	-0.462056	51.507067
"en"	-80.867076	35.211354
"es"	-58.009135	-34.922415
"tr"	29.044427	40.994854
"en"	-0.029114	51.765766
"en"	-96.492928	33.016529
"es"	-74.77216	10.94434
"en"	-95.206951	29.58346
"pt"	-39.556042	-16.577479
"it"	11.806846	45.084484
"es"	-58.292861	-34.81246
"ru"	37.972856	55.82195
"en"	101.519308	3.04508
"en"	-82.515149	27.299018
"es"	-6.077207	37.374599
"en"	104.01486	1.1383
"tl"	55.320218	25.262926
"en"	-2.013125	50.757216
"nl"	4.488723	51.924211
"und"	-2.344547	53.459285
"nl"	120.974116	14.728254
"en"	77.112105	13.338403
"es"	-56.680272	-27.582069
"es"	-58.78687	-27.473739
"es"	-4.039301	43.417504
"en"	-2.131803	53.5299
"th"	102.089502	14.996479
"tr"	27.14189	38.434741
"en"	-122.727013	45.548724
"es"	-56.151478	-34.911552
"tr"	40.235033	40.244757
"en"	-77.647916	37.493308
"en"	-75.782498	40.521245
"es"	-64.180296	-31.415984
"pt"	-8.365106	40.883279
"en"	-74.005004	40.72498
"fr"	2.142818	48.437418
"es"	-75.198789	4.440731
"es"	-99.037699	19.253996
"tr"	29.153565	40.430881
"en"	-0.207567	51.089583
"tr"	31.761775	41.450547
"pt"	-46.79806	-23.63276
"pt"	-46.409268	-24.011711
"de"	13.119993	52.381905
"tr"	28.850358	41.053123
"ja"	140.765536	38.576994
"es"	-74.074144	4.731452
"ru"	23.69447	52.107451
"en"	26.966699	38.799055
"en"	-78.877458	40.618923
"en"	115.858181	-31.941478
"fr"	0.956177	49.568473
"in"	31.361967	31.035931
"ru"	27.566418	53.904655
"fr"	2.366567	48.884679
"en"	28.20929	-25.74623
"fr"	2.362269	48.867919
"en"	-80.424437	26.113629
"it"	11.322048	44.557372
"en"	-0.30804	51.618051
"tl"	120.579336	15.209473
"en"	-81.688014	41.496619
"en"	-81.408228	28.542962
"es"	-0.893987	41.642123
"de"	-49.266918	-25.409935
"tr"	39.729899	41.005326
"es"	-85.416921	44.777511
"en"	2.144458	41.386505
"pt"	-43.360393	-22.924533
"in"	112.67212	-7.481159
"en"	-1.574453	54.856534
"en"	-77.07812	43.016195
"pt"	-44.223277	-23.020183
"es"	-3.854587	40.480524
"en"	-111.221438	32.366731
"tl"	120.992222	14.478537
"en"	-123.3083	42.99221
"es"	-59.641128	-30.738818
"pt"	-51.196588	-30.05722
"en"	-76.587271	39.208062
"en"	28.268332	-25.669801
"pt"	-48.629913	-26.999109
"in"	100.646626	-1.441424
"es"	-59.982632	-31.221176
"tr"	35.308212	37.030723
"tl"	120.667273	15.080932
"en"	-66.989153	10.35739
"und"	31.362555	31.030967
"en"	-117.311822	34.166399
"in"	18.697698	42.486544
"ar"	50.606754	26.276276
"es"	-65.989271	18.391958
"pt"	-46.555703	-22.907479
"en"	121.007259	14.092498
"pt"	-46.777031	-22.002073
"es"	-75.609344	6.177749
"en"	-1.349546	53.329606
"tr"	102.258767	2.226921
"en"	-80.057178	41.064889
"pt"	-73.358711	8.251728
"th"	103.325999	16.16706
"th"	100.502549	13.704329
"it"	10.336653	43.516182
"fr"	-0.789637	44.846113
"pt"	-42.544905	-19.442605
"en"	-97.018728	33.039597
"und"	28.908381	41.069044
"en"	-118.219689	33.877204
"in"	103.421261	4.249847
"en"	-92.603692	17.771292
"en"	0.301103	51.621967
"ru"	44.439641	48.653364
"in"	106.994779	-6.242608
"pt"	-43.238111	-22.897859
"en"	-83.71273	32.541741
"it"	12.427785	45.945345
"pt"	-40.302946	-20.355387
"en"	-118.284967	34.064193
"tr"	27.082319	38.399121
"tr"	27.965697	41.265113
"en"	-82.369019	28.175725
"pt"	137.001632	35.07088
"es"	-3.66736	40.193342
"en"	153.029758	-27.465299
"en"	-122.286309	47.184841
"ru"	27.60721	53.922681
"en"	28.788686	41.050165
"es"	-64.121972	-31.443145
"es"	-3.843453	40.325379
"in"	100.26859	5.277557
"fr"	27.166573	38.389811
"en"	-104.81229	39.9835
"es"	-60.752595	-32.947718
"pt"	-49.631349	-28.826996
"ja"	141.167116	39.752361
"en"	-0.152366	51.416815
"tr"	35.914343	38.515871
"in"	106.81537	-6.162162
"es"	-58.357999	-34.808767
"in"	106.988651	-6.201991
"ru"	27.472	53.838303
"es"	-1.126539	37.961203
"tr"	30.681343	36.88667
"fr"	1.963423	48.769005
"es"	-73.12415	-40.990404
"en"	-87.9052	43.0548
"en"	-97.796137	30.137979
"pt"	-43.226063	-19.625432
"en"	-0.228527	51.988876
"en"	-6.20599	36.460362
"en"	-6.263797	54.151762
"in"	103.698847	1.496014
"tr"	28.853648	41.022705
"es"	-80.190236	25.773214
"ar"	31.18658	29.994791
"es"	-55.905604	-34.684398
"tr"	31.788198	41.455444
"en"	-120.939249	47.195398
"en"	-76.284272	36.865019
"und"	-84.149233	33.450117
"pt"	-43.933277	-19.917461
"es"	-8.339797	42.575961
"en"	-79.319859	43.759525
"en"	-2.602407	51.415039
"en"	-3.16502	51.480526
"en"	-84.606377	33.612249
"ru"	37.812936	55.753969
"en"	-1.174558	52.563794
"und"	-3.110629	55.912414
"en"	-73.815053	40.763089
"tr"	31.159396	30.005407
"en"	-122.037385	37.364807
"en"	-122.545776	45.619691
"en"	1.238559	52.631938
"es"	-3.593539	40.02994
"es"	-56.23447	-34.735096
"tl"	122.163806	13.911374
"en"	106.800175	-6.187643
"en"	-115.35134	36.165938
"pt"	-43.943783	-19.929724
"en"	-85.505982	34.860386
"und"	-47.010556	-22.954021
"tr"	41.424454	41.398973
"en"	-99.183278	19.332592
"fr"	0.45989	47.266401
"pt"	-36.673944	-8.748122
"ru"	39.725265	54.600269
"en"	-0.1271	51.5063
"ar"	31.36731	30.072026
"en"	-97.444259	35.214898
"en"	-84.517991	33.87899
"ru"	50.045646	53.141173
"en"	-48.37215	-1.36606
"tr"	29.053988	41.000824
"en"	-93.229691	44.652756
"in"	110.456188	1.450667
"es"	-3.61079	40.444025
"tr"	28.374218	37.163807
"es"	-57.573342	-25.324799
"es"	-16.346088	28.48747
"en"	-76.57894	43.317834
"ru"	30.269756	59.938985
"ar"	55.749462	24.10502
"pt"	-47.821931	-22.255378
"en"	-1.089867	50.801864
"tr"	29.405714	38.675077
"tr"	30.658841	36.893355
"ru"	27.652746	53.866688
"es"	-57.948036	-34.948326
"pt"	-34.87897	-8.015482
"en"	-47.932104	-15.790594
"in"	107.74589	-6.58143
"en"	-87.185649	75.619878
"es"	-71.669123	-33.361595
"und"	2.405725	48.891489
"en"	-84.733125	39.514192
"en"	-0.518632	38.344585
"en"	-121.442464	38.679318
"es"	-56.033766	-34.813652
"es"	-107.910226	30.403472
"en"	-122.435562	37.770351
"ar"	46.85843	24.625434
"en"	-1.56698	53.758477
"in"	110.449833	-7.746115
"es"	-75.872872	8.753824
"en"	-121.29078	37.957702
"en"	-81.691108	41.499828
"en"	-77.04144	38.888193
"pt"	-52.272208	-27.634372
"ja"	139.621753	35.932471
"fr"	1.137128	49.454842
"en"	-16.782713	28.128954
"in"	101.706743	3.151504
"es"	-58.253467	-37.850815
"en"	-81.732739	28.501169
"und"	-79.876831	-2.181372
"tr"	30.008913	40.738257
"es"	-56.189512	-34.886356
"pt"	-103.277778	20.614303
"in"	119.802209	-3.928693
"en"	35.918969	32.415918
"en"	4.8932	52.3731
"en"	-124.519	40.3127
"und"	-117.762625	33.571938
"pt"	-45.552608	-22.995769
"it"	9.005833	45.513333
"ru"	30.569078	59.750215
"es"	-72.48912	7.899323
"in"	107.15615	-6.23525
"en"	-83.141683	42.441536
"fr"	25.266241	54.680151
"tr"	39.761539	40.999496
"en"	-82.850916	39.908072
"en"	-67.357125	9.914602
"en"	-112.153862	33.378794
"en"	-95.277802	30.003401
"it"	9.21371	45.489958
"en"	-81.551154	28.370292
"es"	-99.142782	19.320948
"pt"	-43.35492	-22.923738
"ru"	24.108357	57.032306
"es"	-3.564313	37.144034
"en"	120.606578	14.956575
"tr"	28.276887	41.071122
"ja"	140.119164	35.734613
"en"	-89.093995	42.271131
"en"	-83.321893	42.332613
"und"	-38.406336	-12.903651
"ru"	73.305559	54.994907
"en"	-79.410278	43.740714
"en"	-83.300422	30.419658
"en"	1.26667	42.4833
"en"	-77.635383	38.541125
"en"	120.983568	14.644609
"en"	-71.412834	41.823989
"ru"	49.116994	55.818564
"tr"	26.580028	41.666411
"tr"	36.146031	36.220548
"fr"	4.364757	50.840127
"en"	-78.59222	26.535644
"en"	103.759278	1.384155
"pt"	-9.303547	38.768231
"ja"	135.753951	34.983448
"tr"	35.387891	38.794098
"pt"	-46.883368	-23.182227
"en"	-2.156087	52.485728
"en"	34.771469	32.08845
"und"	4.55924	7.44786
"th"	100.634366	13.886539
"tr"	32.807257	39.914564
"es"	-99.137525	19.425283
"tr"	29.193381	41.015553
"ja"	139.217773	35.543035
"pt"	-51.031014	-30.012734
"en"	-117.124868	32.759334
"es"	-58.026364	-31.376681
"es"	-58.240423	-35.172033
"in"	106.828051	-6.289101
"tr"	39.838604	40.965653
"es"	-54.160041	-32.362205
"ja"	130.63864	32.763095
"th"	100.494554	13.723073
"en"	103.836807	46.860802
"in"	124.90147	1.30131
"en"	-77.038189	-12.048947
"in"	101.36876	0.47373
"in"	100.287827	5.313446
"en"	-122.267066	46.871826
"es"	-57.910434	-34.865989
"fr"	3.574577	47.791867
"en"	-85.105698	37.031021
"en"	-95.88796	36.112127
"th"	102.30793	16.68398
"tl"	120.930227	14.365358
"pt"	-46.066738	-23.568767
"en"	-2.203758	49.233115
"tl"	-97.832528	22.276966
"es"	-109.723079	23.427155
"en"	-89.685329	20.969441
"en"	-76.622368	39.294541
"en"	-2.229579	51.689964
"pt"	-46.430145	-23.491
"pt"	-59.995255	-3.031635
"tr"	40.523622	41.02253
"es"	-2.936527	35.290932
"en"	2.589419	48.939697
"en"	21.256008	40.528976
"pt"	-51.172777	-30.049619
"en"	-74.401596	40.51612
"en"	101.627052	3.084186
"en"	-96.586071	39.194186
"en"	30.4167	59.7167
"en"	-1.257726	51.752021
"ar"	38.037544	24.086598
"ru"	37.669239	55.599409
"en"	3.27463	6.59565
"es"	-79.893379	-2.224632
"tr"	39.613584	40.820621
"pt"	-48.412342	-1.353836
"pt"	-43.199939	-22.919423
"es"	-43.619618	-22.922478
"en"	-87.639789	41.8746
"en"	120.991819	14.574049
"en"	-97.130554	32.69051
"und"	27.091162	41.423711
"tr"	28.87386	40.981
"tl"	121.143653	14.262931
"es"	-46.537724	-23.628968
"pt"	-49.737125	-29.333245
"und"	-115.166158	36.114544
"es"	-99.621122	19.258109
"es"	-58.70909	-34.541139
"pt"	-43.3394	-21.749694
"en"	-111.968071	40.72511
"es"	-58.244994	-34.784689
"pt"	-44.221316	-2.496424
"en"	-6.256897	53.343884
"und"	40.417077	21.272871
"th"	100.580288	13.732992
"ar"	20.082428	32.100227
"pt"	-43.354926	-22.960854
"it"	11.828628	45.208907
"en"	-0.120517	51.453781
"es"	-70.631657	-33.535099
"en"	4.88466	45.76911
"en"	-115.727321	49.495902
"es"	-2.917786	43.263303
"es"	-1.127529	37.97864
"tr"	27.161553	38.436368
"es"	-70.710482	19.764468
"en"	-79.380974	33.905006
"fr"	-71.195611	42.504817
"pt"	-43.045475	-22.820717
"tr"	27.15168	38.392027
"en"	-75.128276	40.049502
"tl"	121.122294	14.69396
"de"	4.427857	45.502911
"en"	-81.547466	30.078602
"und"	13.262755	52.385846
"en"	35.679907	33.919054
"pt"	-43.445413	-22.758309
"en"	-46.14674	-21.357582
"en"	-87.560093	41.755486
"tr"	30.311943	40.283648
"th"	101.09855	13.603446
"es"	-66.88919	10.196856
"en"	-40.327034	-20.328289
"tr"	28.995581	41.066458
"ar"	39.743951	24.550393
"es"	-61.280008	-31.901954
"ar"	29.757531	31.096648
"en"	-55.904104	-27.378023
"en"	-77.027593	38.943227
"en"	32.684071	39.883293
"pt"	-43.347064	-21.764623
"tl"	121.767931	16.946457
"en"	-97.76515	31.07878
"es"	-8.458426	40.378932
"en"	-117.473437	33.950133
"en"	-55.143102	-27.904458
"pt"	-34.88283	-8.01542
"tr"	29.010043	40.256946
"ru"	30.726655	46.495123
"en"	12.089444	44.473333
"en"	-74.064369	40.35259
"en"	-77.410541	39.414269
"es"	-56.157159	-34.917705
"en"	-122.823266	38.400066
"es"	-58.525134	-34.661421
"en"	-2.742371	52.713983
"th"	100.379166	13.878461
"en"	-80.355206	25.819904
"it"	13.321048	43.597257
"tr"	35.428661	38.541715
"es"	-61.482616	-31.231538
"en"	-111.924173	33.581368
"en"	-3.824966	56.035674
"es"	4.897794	52.377233
"es"	-99.236203	19.306564
"en"	-122.40801	37.787601
"pt"	-9.181094	38.665325
"tr"	40.207105	37.925406
"fr"	1.076091	45.140283
"en"	101.758314	3.156375
"pt"	-46.799837	-23.563067
"en"	-94.175199	36.064873
"en"	-1.805171	52.407095
"tl"	121.143653	14.262931
"en"	26.205984	-29.099373
"in"	102.796932	2.561184
"en"	-90.532272	38.801274
"in"	-67.59	-20.27
"en"	-0.746205	51.763161
"en"	-46.65556	-23.567361
"en"	-74.39935	40.609346
"tr"	29.041457	41.009536
"en"	-118.098905	33.861165
"en"	18.466784	-33.939536
"en"	12.11562	57.74536
"pt"	-34.931961	-8.050443
"en"	-80.012419	40.442322
"und"	-52.631172	-27.082094
"pt"	-9.144969	39.404241
"it"	10.649916	44.727765
"und"	29.29906	40.906078
"es"	-68.906163	-33.036585
"en"	122.105865	6.917421
"in"	110.355873	1.579505
"pt"	-43.692618	-22.931831
"en"	37.507759	55.65194
"en"	-98.599172	29.608237
"en"	-101.860835	33.586313
"en"	-43.286684	-22.904606
"en"	-80.620278	35.018889
"es"	-64.969329	-25.512458
"en"	-54.55519	-25.613779
